,title,median,mean,my_status
3925,Dan Doh!!,7.0,5.709219858156028,282
3932,Lodoss-tou Senki: Eiyuu Kishi Den,7.0,6.258293838862559,1688
3939,Bakutou Sengen Daigunder,7.0,5.644808743169399,183
3946,Kinnikuman,7.0,6.041666666666667,216
3948,Mezzo DSA,7.0,5.824583866837388,1562
3954,Hatenkou Yuugi,7.0,6.497942386831276,3159
3959,Druaga no Tou: The Aegis of Uruk,7.0,6.598435999451228,7289
3961,Grenadier: Hohoemi no Senshi,7.0,6.013431013431013,4914
3965,Dragon Drive,7.0,5.762231759656652,1165
3968,Cosmic Baton Girl Comet-san☆,7.0,6.01685393258427,178
3974,.hack//Tasogare no Udewa Densetsu,7.0,5.8078719146097395,5996
3977,Montana Jones,7.0,5.6911764705882355,136
3979,Cat&#039;s Eye,7.0,5.8422857142857145,875
3993,El Cazador de la Bruja,7.0,6.496994740796394,2662
3996,Tokyo Underground,7.0,5.811669829222011,2108
4020,s.CRY.ed,7.0,6.552910512597741,5755
4021,Wellber no Monogatari: Sisters of Wellber,7.0,5.721100917431193,545
4024,B&#039;T X,7.0,6.024251069900143,701
4025,Waga Seishun no Arcadia: Mugen Kidou SSX,7.0,6.518367346938776,245
4027,Argento Soma,7.0,5.968619246861925,956
4029,Shining Tears X Wind,7.0,5.758595988538682,2792
4031,El Hazard: The Wanderers,7.0,5.941841680129241,1238
4039,.hack//Sign,7.0,6.3373019683149305,10415
4063,Tide-Line Blue,7.0,5.81,600
4069,NG Knight Ramune & 40,7.0,5.284313725490196,102
4073,Magic Knight Rayearth,7.0,6.4203093476798925,4461
4077,Tatakae! Chou Robot Seimeitai Transformers,7.0,6.511352418558737,1013
4082,YAT Anshin! Uchuu Ryokou 2,7.0,5.898305084745763,59
4084,YAT Anshin! Uchuu Ryokou,7.0,5.647619047619048,105
4114,Beet the Vandel Buster,7.0,5.961,1000
4116,Tetsuwan Atom (1980),7.0,5.659541984732824,655
4120,Mermaid Melody Pichi Pichi Pitch,7.0,5.968586387434555,3056
4123,Otogizoushi,7.0,6.087621696801112,719
4128,Rockman.EXE Beast,7.0,5.761904761904762,399
4132,Ninja Senshi Tobikage,7.0,6.181818181818182,209
4136,Yu☆Gi☆Oh! Duel Monsters,7.0,6.378068173961142,14463
4153,Bakuretsu Hunters,7.0,5.919397697077059,1129
4156,Yami to Boushi to Hon no Tabibito,7.0,5.962863534675615,2235
4158,Doraemon,7.0,5.626153846153846,1300
4159,Plawres Sanshirou,7.0,6.450261780104712,191
4163,Rockman.EXE Axess,7.0,5.725919439579685,1142
4164,Zettai Muteki Raijin-Oh,7.0,5.508771929824562,57
4166,Black Cat,7.0,6.742477558348295,13925
4170,Gun x Sword,7.0,6.545790080738177,4335
4184,Arc the Lad,7.0,5.659870250231696,1079
4185,Samurai Deeper Kyou,7.0,6.17802865827182,4606
4192,Kero Kero Chime,7.0,5.5227272727272725,44
4195,Dirty Pair,7.0,5.956703910614525,716
4197,Blue Gender,7.0,6.3592951991828395,3916
4208,Hatsumei Boy Kanipan,6.5,5.166666666666667,48
4214,Uchuusen Sagittarius,6.5,5.794117647058823,34
4216,Ougon Yuusha Goldran,6.5,6.0476190476190474,42
4225,Shichinin no Nana,6.5,5.543269230769231,208
4237,Daisougen no Chiisana Tenshi: Bush Baby,6.5,5.6826923076923075,104
4240,Babel Nisei,6.5,5.086956521739131,46
4242,Kaiketsu Zorori (TV),6.5,5.446808510638298,94
4261,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.0,5.542718446601942,1030
4272,Saikyou Ginga Ultimate Zero: Battle Spirits,6.0,4.8108108108108105,37
4279,Ai Tenshi Densetsu Wedding Peach,6.0,5.627005347593583,1496
4309,Galilei Donna,6.0,5.781167108753316,3770
4369,Mach GoGoGo,6.0,5.62133072407045,1022
4371,Z/X: Ignition,6.0,5.708413001912046,2092
4375,Alexander Senki,6.0,5.3012939001848425,541
4377,L/R: Licensed by Royal,6.0,5.574468085106383,282
4384,Hakugei Densetsu,6.0,5.86,100
4393,Uchuu no Kishi Tekkaman,6.0,5.36144578313253,83
4397,Choujikuu Seiki Orguss,6.0,5.857142857142857,168
4456,Queen&#039;s Blade: Rebellion,6.0,5.462659380692168,1647
4459,Battle Spirits: Sword Eyes Gekitouden,6.0,4.604651162790698,43
4499,Ai to Yuuki no Pig Girl Tonde Buurin,6.0,5.119597989949749,995
4524,Zoids Fuzors,6.0,5.124528301886793,795
4537,Juusen Battle Monsuno,6.0,5.371134020618556,97
4551,Jikuu Tenshou Nazca,6.0,5.169082125603865,207
4562,Masou Kishin Cybuster,6.0,5.281045751633987,153
4568,Eat-Man,6.0,5.569651741293533,402
4585,Metal Fight Beyblade Zero G,6.0,5.050675675675675,296
4592,Monster Farm: Legend e no Michi,6.0,5.359605911330049,812
4596,Saint October,6.0,5.114503816793893,131
4619,Submarine Super 99,6.0,5.138888888888889,72
4634,Saru Getchu: On Air,6.0,5.518518518518518,54
4636,Pokemon Best Wishes! Season 2,6.0,5.512465373961219,2166
4640,Jagainu-kun,6.0,5.14792899408284,169
4653,Giniro no Olynsis: Tokito,6.0,5.397534668721109,649
4658,Tanken Driland,6.0,4.766666666666667,90
4664,Cutey Honey F,6.0,5.094262295081967,244
4714,Battle Spirits: Sword Eyes,6.0,4.763636363636364,55
4717,Sonic X,6.0,5.365052324166464,4109
4730,Master Mosquiton &#039;99,6.0,5.409638554216867,249
4760,Jungle Taitei,6.0,5.076372315035799,419
4768,Pokemon Best Wishes! Season 2: Decolora Adventure,6.0,5.371140939597315,1490
4769,Ozma,6.0,5.517388651616839,1639
4798,Brain Powerd,6.0,5.6048780487804875,410
4813,Genshi Shounen Ryuu,6.0,5.566666666666666,90
4854,Arashi no Yoru ni: Himitsu no Tomodachi,6.0,5.3875,80
4873,Cosmo Warrior Zero,6.0,5.616959064327485,342
4882,Bakuten Shoot Beyblade 2002,6.0,5.449094316052467,4803
4883,Bakuten Shoot Beyblade G Revolution,6.0,5.65143913387906,3787
4925,Saint Seiya Omega,6.0,5.6673306772908365,1004
4942,Peter Pan no Bouken,6.0,5.3977272727272725,440
4945,Fushigi na Koala Blinky,6.0,4.6835443037974684,79
4946,Chou Mashin Eiyuuden Wataru,6.0,5.64,50
4973,Tales of Eternia The Animation,6.0,5.357954545454546,1408
4985,Tottoko Hamtarou,6.0,5.2914490861618795,3064
4989,Kidou Shinsengumi Moeyo Ken TV,6.0,5.464566929133858,381
5000,Digimon Universe: Appli Monsters,6.0,5.814285714285714,210
5037,Himiko-den,6.0,5.406542056074766,428
5135,Ange Vierge,6.0,5.23036187113857,1133
5158,Gin no Guardian,6.0,5.215530903328051,1893
5184,Time Bokan 24,6.0,5.412280701754386,114
5244,Corrector Yui,6.0,5.554161915621437,877
5253,Strange Dawn,6.0,5.4974093264248705,193
5261,Gin no Guardian 2nd Season,6.0,5.448275862068965,812
5268,Power Stone,6.0,5.327142857142857,700
5276,Dame x Prince Anime Caravan,6.0,5.611979166666667,384
5277,Boukyaku no Senritsu,6.0,5.500825082508251,1212
5296,Avenger,6.0,5.2593726090283095,1307
5332,Cinderella Boy,6.0,5.263529411764706,425
5342,Divergence Eve 2: Misaki Chronicles,6.0,5.214669051878354,559
5348,Bakuten Shoot Beyblade,6.0,5.5776614310645725,8022
5350,Divergence Eve,6.0,5.138442521631644,809
5427,Animal Yokochou,6.0,5.036363636363636,55
5431,Dragon Ball GT,6.0,5.834305766954169,23652
5433,Time Bokan: Gyakushuu no San Akunin,6.0,5.5344827586206895,58
5460,Final Fantasy: Unlimited,6.0,5.400519673348181,2694
5470,Monkey Magic,6.0,5.0,40
5502,Neo Ranga,6.0,5.585714285714285,420
5550,Triage X,6.0,5.494349603270017,4159
5562,Samurai Girl Real Bout High School,6.0,5.0726895119418485,963
5585,Tenkai Knights,6.0,5.541666666666667,72
5636,Blade & Soul,6.0,5.389480275516593,4791
5651,Aquarian Age: Sign for Evolution,6.0,5.309468822170901,866
5653,Seihou Tenshi Angel Links,6.0,5.222222222222222,540
5710,Soul Link,6.0,5.387665198237886,1816
5732,Comet Lucifer,6.0,5.184471521677529,3529
5764,Beyblade Burst,6.0,5.328947368421052,152
5821,Norn9: Norn+Nonet,6.0,5.761022044088176,1996
5839,Brave Beats,6.0,5.552631578947368,152
5874,Patalliro Saiyuuki!,6.0,5.663265306122449,196
5910,Transformers: Choujin Master Force,6.0,5.25886524822695,282
5914,Transformers Headmasters,6.0,5.319354838709677,310
5917,Transformers Victory,6.0,5.091286307053942,241
5918,Transformers Superlink,6.0,5.120689655172414,522
5932,Geneshaft,6.0,5.691304347826087,1150
5934,Himawari!,6.0,5.487179487179487,1560
6016,Mashin Eiyuuden Wataru,6.0,5.076923076923077,65
6021,Meiken Jolie,6.0,5.324324324324325,148
6048,Sasuga no Sarutobi,6.0,5.270833333333333,48
6065,Yume no Hoshi no Button Nose,6.0,4.804347826086956,92
6068,Mori no Youki na Kobito-tachi: Belfy to Lillibit,6.0,4.784313725490196,102
6069,Shirayuki Hime no Densetsu,6.0,4.878205128205129,312
6086,Stitch!: Itazura Alien no Daibouken,6.0,4.621359223300971,103
6100,Hurricane Polymar,6.0,5.313725490196078,51
6105,Time Bokan,6.0,5.287356321839081,87
6120,B-Legend! Battle B-Daman Fire Spirits!,6.0,5.05188679245283,424
6122,Tondera House no Daibouken,6.0,4.678899082568807,109
6135,La Seine no Hoshi,6.0,5.309210526315789,152
6141,Huckleberry Finn Monogatari,6.0,4.850877192982456,114
6147,Konchuu Monogatari Minashigo Hutch,6.0,4.904255319148936,282
6151,Queen&#039;s Blade: Rurou no Senshi,6.0,5.5296568141241815,5041
6176,Jikuu Boukenki Zentrix,6.0,5.102564102564102,39
6190,Miyanishi Tatsuya Gekijou: Omae Umasou da na,6.0,5.847619047619047,105
6191,Virus: Virus Buster Serge,6.0,5.079207920792079,303
6202,Bakusou Kyoudai Let&#039;s & Go,6.0,5.522693997071742,683
6223,Pokemon Housoukyoku,6.0,5.343391902215432,2618
6230,Salad Juu Yuushi Tomatoman,6.0,5.2875,80
6233,Kagaku Ninja-tai Gatchaman F,6.0,5.152777777777778,72
6234,Kagaku Ninja-tai Gatchaman II,6.0,5.085365853658536,82
6235,Umi no Triton,6.0,5.041237113402062,97
6237,Kikou Kantai Dairugger XV,6.0,5.095588235294118,136
6264,Chou Tokkyuu Hikarian,6.0,4.914285714285715,35
6267,Aoi Blink,6.0,5.5177304964539005,141
6273,Yatterman,6.0,5.137931034482759,116
6274,Pokemon Best Wishes!,6.0,5.532957933090428,3019
6284,Rokumon Tengai Mon Colle Knights,6.0,5.337696335078534,382
6290,Wanwan Sanjuushi,6.0,5.712990936555891,331
6293,Hoshi no Kirby,6.0,5.388358778625954,1048
6294,Kagaku Ninja-tai Gatchaman,6.0,5.415948275862069,464
6315,Tetsujin 28-gou,6.0,5.31,100
6316,Pygmalio,6.0,5.477611940298507,67
6327,Bakukyuu Renpatsu!! Super B-Daman,6.0,4.96875,64
6330,Stitch!,6.0,4.902684563758389,298
6347,Beast Wars Neo,6.0,5.105263157894737,152
6367,Time Bokan Series: Yatterman,6.0,5.124561403508772,570
6373,Fortune Quest L,6.0,5.166666666666667,90
6379,Time Bokan Series: Yattodetaman,6.0,4.952586206896552,232
6385,Anime 80-nichikan Sekai Isshuu,6.0,5.3752151462994835,581
6387,Bakugan Battle Brawlers: Gundalian Invaders,6.0,5.137792103142627,1241
6402,Huckleberry no Bouken,6.0,4.725609756097561,164
6403,Blue Dragon: Tenkai no Shichi Ryuu,6.0,5.442413162705667,547
6406,Makiba no Shoujo Katri,6.0,5.048,125
6412,Card Wang: Mix Master,6.0,5.5,82
6420,TaoTao Ehonkan Sekai Doubutsu Banashi,6.0,5.45578231292517,147
6432,Muka Muka Paradise,6.0,4.8,165
6454,Nagagutsu wo Haita Neko no Bouken,6.0,5.015384615384615,65
6473,Kemono no Souja Erin Recap,6.0,4.962025316455696,79
6475,Entaku no Kishi Monogatari: Moero Arthur,6.0,5.082191780821918,73
6476,Duel Masters Charge,6.0,4.82421875,512
6483,Jungle Book Shounen Mowgli,6.0,5.2866141732283465,635
6489,Jungle Taitei: Susume Leo!,6.0,4.894736842105263,152
6502,Mitsubachi Maya no Bouken,6.0,4.76095947063689,1209
6514,Taichi Senjimon,6.0,5.2,35
6516,Minami no Niji no Lucy,6.0,5.093023255813954,86
6521,Kashi no Ki Mokku,6.0,4.841530054644808,183
6523,Boukensha: The Man Was from Spain,6.0,5.098765432098766,81
6525,Fushigi no Kuni no Alice,6.0,4.859060402684563,298
6527,Gegege no Kitarou (1996),6.0,5.364864864864865,74
6553,Ginga Senpuu Braiger,6.0,6.135135135135135,37
6556,GR: Giant Robo,6.0,5.490909090909091,55
6559,Jungle Taitei (1989),6.0,4.590759075907591,303
6580,Shin Mitsubachi Maya no Bouken,6.0,4.592261904761905,336
6582,Spider Riders: Yomigaeru Taiyou,6.0,5.365079365079365,252
6589,Metal Fight Beyblade: Baku,6.0,5.497572815533981,824
6591,Shukufuku no Campanella,6.0,5.558139534883721,2236
6598,Gegege no Kitarou (1971),6.0,4.457142857142857,35
6612,Kyouryuu Boukenki Jura Tripper,6.0,5.028846153846154,104
6626,Spider Riders: Oracle no Yuusha-tachi,6.0,5.414572864321608,398
6632,Kagaku Kyuujo-tai TechnoVoyager,6.0,4.925,40
6640,Personal Computer Travel Tanteidan,6.0,4.902777777777778,72
6642,Karakuri Kiden: Hiwou Senki,6.0,5.733333333333333,60
6650,Moero Arthur: Hakuba no Ouji,6.0,4.4,40
6651,Yumemiru Topo Gigio,6.0,4.528735632183908,87
6670,3 Choume no Tama: Uchi no Tama Shirimasenka?,6.0,5.185483870967742,124
6695,Sanrio Anime Sekai Meisaku Gekijou,6.0,4.863636363636363,110
6702,Konchuu Monogatari Minashigo Hutch (1989),6.0,4.417721518987341,79
6709,Seton Doubutsuki: Kuma no Ko Jacky,6.0,4.606451612903226,155
6710,Asobou! Hello Kitty,6.0,5.142857142857143,126
6711,Izumo: Takeki Tsurugi no Senki,6.0,5.477763659466328,787
6714,Shin Megami Tensei Devil Children,6.0,4.642857142857143,42
6721,Medarot Damashii,6.0,5.4006993006993005,1430
6743,Muumin,6.0,4.928838951310861,267
6744,Muumin (1972),6.0,4.808510638297872,141
6750,F-Zero: Falcon Densetsu,6.0,5.220408163265306,245
6766,Paul no Miracle Daisakusen,6.0,5.048780487804878,82
6786,Mirai Shounen Conan 2: Taiga Daibouken,6.0,5.380281690140845,71
6788,Kyoro-chan,6.0,5.441717791411043,163
6790,Jikuu Tantei Genshi-kun,6.0,5.086032388663968,988
6805,Tetsuwan Atom,6.0,5.335616438356165,438
6813,Fighting Foodons,6.0,5.016835016835016,297
6814,Nils no Fushigi na Tabi,6.0,5.320967741935484,620
6819,D.I.C.E.,6.0,4.872389791183295,431
6823,Transformers: Car Robots,6.0,5.41804788213628,543
6840,Little El Cid no Bouken,6.0,5.046511627906977,43
6861,Anime Oyako Gekijou,6.0,4.982456140350878,171
6867,Koutetsu Sangokushi,6.0,5.600823045267489,486
6870,Akihabara Dennou-gumi,6.0,5.585746102449889,449
6886,Mach GoGoGo (1997),6.0,4.764705882352941,221
6902,Bakugan Battle Brawlers: New Vestroia,6.0,5.33931484502447,1839
6905,Kodai Ouja Kyouryuu King,6.0,5.090909090909091,627
6943,Manga Sekai Mukashibanashi,6.0,5.0256410256410255,39
6946,Blue Dragon,6.0,5.337215751525235,1803
6955,Hana no Mahoutsukai Mary Bell,6.0,4.685714285714286,105
6968,Super Doll Licca-chan,6.0,5.650224215246637,223
6984,Bakugan Battle Brawlers: Mechtanium Surge,6.0,5.086107921928818,871
6990,Metal Fight Beyblade 4D,6.0,5.4454976303317535,633
7013,Yuusha Shirei Dagwon,6.0,4.717948717948718,39
7016,Metal Fight Beyblade,6.0,5.432759719566603,1569
7019,Oyayubi Hime Monogatari,6.0,5.16,75
7023,B-Legend! Battle B-Daman,6.0,5.089060987415295,1033
7136,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,6.0,5.366037735849057,265
7146,Getter Robo Go,6.0,5.230769230769231,39
7156,Perman,6.0,5.534653465346534,101
7171,Chiisana Viking Vickie,6.0,4.928338762214984,307
7173,Chouja Raideen,6.0,5.6415094339622645,106
7218,Meme Iroiro Yume no Tabi,6.0,5.3428571428571425,35
7221,Arabian Nights: Sindbad no Bouken (TV),6.0,5.335648148148148,432
7260,Tottoko Hamtarou Hai!,5.5,4.455128205128205,156
7267,Bakukyuu Hit! Crash B-Daman,5.5,4.848484848484849,66
7279,Sasurai no Shoujo Nell,5.5,4.05,40
7285,Duel Masters Cross,5.5,4.9491525423728815,118
7303,Genei Toushi Bastof Lemon,5.5,4.607142857142857,56
7319,Gun-dou Musashi,5.0,4.453608247422681,97
7320,Zero Duel Masters,5.0,4.24,225
7338,Don Chuck Monogatari,5.0,4.253731343283582,67
7405,Barbapapa Sekai wo Mawaru,5.0,4.326530612244898,98
7520,Hagane Orchestra,5.0,4.951690821256038,207
7666,Endride,5.0,4.858230256898192,1051
7701,Seisen Cerberus: Ryuukoku no Fatalités,5.0,4.90030607783122,2287
7709,Andes Shounen Pepero no Bouken,5.0,4.03921568627451,51
7722,Ippatsu Kanta-kun,5.0,3.878787878787879,66
7771,Yama Nezumi Rocky Chuck,5.0,4.086206896551724,58
7849,Topo Gigio,5.0,4.310526315789474,190
7901,Scared Rider Xechs,5.0,4.502252252252252,444
7973,Chou Henshin Cosprayers,5.0,4.255754475703325,782
7982,Wild 7 Another Bouryaku Unga,5.0,4.17948717948718,39
8025,Ryuusei Sentai Musumet,5.0,4.678832116788321,137
8125,SD Gundam Force,5.0,4.472566371681416,565
8153,Stitch!: Zutto Saikou no Tomodachi,5.0,4.678571428571429,84
8177,Babel Nisei (2001),5.0,4.925465838509317,161
8190,Duel Masters,5.0,4.776486988847584,2152
8208,Firestorm,5.0,4.387096774193548,31
8284,Duel Masters Cross Shock,5.0,4.8,95
8288,Duel Masters Victory,5.0,4.673469387755102,49
8328,Yuusha Raideen,5.0,5.018867924528302,53
8540,Gon,5.0,4.794117647058823,34
8633,Hey! Bumboo,5.0,4.875,136
8715,Pinocchio yori Piccolino no Bouken,5.0,4.694835680751174,213
8729,Get Ride! AMDriver,5.0,4.396551724137931,58
9035,Jankenman,4.0,3.189189189189189,37
9097,Chargeman Ken!,4.0,3.810810810810811,37
9214,Genma Taisen: Shinwa Zenya no Shou,4.0,4.170731707317073,82
9373,Dia Horizon (Kabu),3.0,3.054054054054054,37
